text,target
Don't you hate it when you hang on to a seemingly interesting movie to see the ending only to find out that the ending sucks? ,0
I didn't talk to  at all yesterday! Feels like an incomplete day. ,0
Off to have some sort of adventure... Have the day off  cause its at the awesome place but I could use the rest http://myloc.me/4hrF,0
what a morning  rain sucks!!,0
Omg just got out of a cold shower! So much for having hot water ,0
Wow I can't believe it's gon rain 4 the next 6 days aparantly... Wtf is goin on! ,0
hmm... i should really do something for school now... but there's so much ,0
was going to kk to take bailey swimming today..but we got bad weather coming ,0
really bored from sitting at the computer all day. starting to rain outside  ,0
is back at the lab oin a day filled with classes ,0
  Aah hairdressers huh? Wish I could find a good hairdresser over here ,0
and im so bored  where are you ?,0
hates this kind of weather ,0
Paolo Nutini's 'Sunny Side Up' put me to sleep. ,0
I'm worried about my doggy home in the closet hid behind all my shoes if it is storming out!!  ,0
 Morning Lisa. Sorry to hear.  ,0
 same reason I've opted not to do it ,0
" its super fast, but it keep crashing. no plugins, very vanilla... weird ",0
...I needed that chuckle u simple ass...im missinf ma auntie so much 2day... ,0
 is the kitty really dying?! I'm sad. ,0
 WOW what a game!! I fell asleep in the 10th inning though  So I missed the big WIN for AR!,0
  we'll be hanging out in Boston during MS! I failed at getting us 5* for there! We were just talking about not being able 2 meet U,0
 I've never been the same since I played Samba de Amigo ver.2000. Every other rhythm game is a step back after playing that. ,0
Why must I wake up so early?  and have so much to do?,0
Arg.....I hate regents exams!!  Studying for biology regents today  Hope I don't almost get kicked out of skewl again for my shoes..WTF!,0
 well i like them? either that or i want a phone with a qwerty keyboard... *another sigh* i want money ,0
 - are you in NYC? Stinks that your visit had to be so rainy  it's been like this for weeks! ,0
my back hurts.  maybe finishing a sock will help...,0
I didn't make it.... ,0
"&quot;Juggling is the hardest, most impressive way to get people to not like you.&quot; great &gt;_&lt; explains everything doesnt it! i love juggling.. ",0
Wishing it were Monday already so Lizz would be home ,0
" The first thing I did after your tweet was to look for Ignatius J Rielly.  Sadly, he is not on Twitter. ",0
I'm home &amp; its pouring. ,0
Went to this McDonalds and it was packed with 12 yrs girls I feel sorry for the people who work there  http://yfrog.com/3ykrfj,0
I am sad that there is no free chicken today ,0
"Get outta my head, outta my system. Get outta my heart.  http://plurk.com/p/11wqiy",0
i've never met anyone who won an iPhone  ,0
missing everyones tweets. off into town for a meeting with ash then work. happy days ... ,0
 3G network is currently down in the Tampa Bay Area!  I expect a credit on my cell phone bill!!!!!,0
I missed the tornado last night. ,0
bawling my eyes out during greys anatomy. izzy ,0
" he's sick too, badd earache ",0
"CM has just lost against someone with elo 900. its position was much better, but then it somehow lost all pieces.  http://bit.ly/chessmate",0
" I just set up my prototype page with some favorite news and my facebook. I wish I could put my gmail on it, but it won't work ",0
  Hayfever? ,0
Just turned down tickets to the baby Boks vs the Lions at Newlands cos of &quot;academic commitments&quot;! ,0
working  Why o god why,0
Was told I need a plan.   I guess I didn't &quot;plan&quot; for being out of work this long and possibly having to move to find work.  me= sad panda,0
 i second that rain removal request from Toronto ,0
" Man I wish I could have. I was apparently really beat, because Dusty was seizing this morning and I didn't wake up. ",0
"so, people from around mattoon already know this, but there's a terrible thunderstorm. woke me up twice. no morning bike ride ",0
 aww  we are on our way in one week!,0
Work can be intimidating ,0
 Hi Roddy! I'm suffering and waiting to hear Evidence Spanish Version at the same Spain!! No Dates here??  we dont byTE,0
" I'm fine thankyou, apart from a bit of hayfever   How are you doing?",0
battery is low ,0
i dinny want to go drawing by myself ,0
At work.  This is my last day with Human Resources.  ,0
is in IT ,0
16C. An exit row by myself ,0
" awww  now I'm mad at them now because of that, haha.",0
 i soo dont wanna b here  i miss the states already!!,0
my tummy hurts ,0
" Booo, does that mean no twin time today? ",0
Wants to just procrastinate more ... but can't ,0
they are using a Bobcat to haul away all the stuff from these burned apts.  How sad. ,0
Pregnancy has made me stupid and unemployment has made me lazy. I guess I'm becoming the white trash stereotype. ,0
" because it isn't pay for, so everyon blonde bimbo is on it and they're all 11 instead of over 18  grrrr",0
Where's the menu for the Chinese place?  It has been missing for ages.,0
good morning. up hella early because the baby is makin me verrry uncomfortable  ,0
I hope Patrick gets back from work on time today. Commuting from Dublin to Drogheda has him so tired ,0
 Its  a spam messages  if  you clcik on the link  its  sends  it out to everyone ,0
" No : Still searching for job  At present he is in my home town, will be back  in the next week. ekkadina vacancies untey cheppu",0
"regretting all of my mistakes to him.  and try to remember all my sweet memories with him. omg, it look like i'm a real frustated!",0
 hey do you work today? I'm going in but I don't know if I'll be staying...I'm feeling super bad this morning ,0
" Someone should really give them a clue, I would go out and do it. But I don't think I'd win, even with your 2x4 ",0
 your only just following me!! Tut tut!! How's life?? We av neva met up since I've been bk to bpool   and ur leaving soon!,0
Ayone need a kitty?? Someone left her here in a box!!! ,0
" i update my imac, right? like normal one. then my HDD doesnt work on mac! it doesnt even come up to desktop. what should i do?? ",0
Raining again in MD ,0
the high will be 95 today. 97 tomorrow ,0
 ,0
it is raining  i hate the rain make it stop,0
hasn't had enough quality time to play with his iPhone....too much work ,0
Ready for the day to be over. Today is going to be such a long day ,0
bored + sick = so perfectly~ ,0
 I'm trying to change mine back but I can't clik the &quot;revoke access&quot; link in the connections tab ,0
"Finally saw the new Mazda 3, I'm not impressed ",0
Wishing i were still in bed and not at work... ,0
Well that kind of sucks ,0
"So glad I don't have to deal with the horribly-named I-Way today. However, have to take the baby to the hospital for a barium x-ray study ",0
Gah!! I spent a buck on using the stupid wap on my phone  I want wifi on it!!! ;(,0
 yes mam.. i try to at least once a week because if i go out sat night church usually doesn't see me on sunday ,0
Want's to go out but no1 is out ,0
 Still in the process of fixing mine  RROD ftl &lt;cries&gt;,0
Washing machine broke  New one isn't here yet...off to the laundrymat.,0
running a little late to work ,0
rain already ,0
This lady just got laid off and its her  birthday ,0
 ,0
"http://www.break.com/index/cool-spinning-baseball-bat-trick.html video site, sorry to those at work  SFW if you can see it",0
"Work drama ... every day I've come in here the past six months, I've seriously wondered if I'd have a job at the end of the day. ",0
so i had this crazy dream that my bass was going to fire me and when i got to work she told me i had been replaced and should go home.. ,0
I have training all day today...won't be able to tweet today.. ,0
 you wore them in the rain?  I have some new dunks. Won't wear them till it's less wet out. ,0
Getting rdy 2 leave VA beach and head home...of course it has 2 b sunny and hot when we leave. I wanna go back on the beach ,0
Making my coffee since mollie wont ,0
" - or else, there's not much we can do with Indonesian television  They air what we actually want to see.",0
this thing is pissin me off ,0
Good morning...I'm extrememly tired and out of it today. But I still have to go to work. ,0
"Forget Forks.....NJ has to be the rainiest place in the US. Twilight, no sunlight. ",0
" Awww, that sucks...   I miss you like a lot and the boards are sooooooo empty!!!",0
 I'm trying the wrap my head around it but it's not working.  ,0
" oh babe  *sings you a lullaby* &quot;sleepy girl sleepy girl o why won't you go to sleep...&quot; - Friends, Phoebe's dad to baby Phoebe.",0
 yes i now  mhhhhhhhhh                  i will tooo,0
Do you know the muffin man? I do. He just came to my house with cakes for everyone but me ,0
Is it just me or have customers started taking security a whole lot more seriously ? DTAG / T-Mobile security req are massive !!! ,0
  so sorry to hear abt M.  Hope you all get better quickly!!!,0
Aww How Can ii Tell Them ii Dont Want To Choose ii LoOv3ee Them Both The Same Im So Confused ,0
http://twitpic.com/7pg6u - are my sons fishes sick  ,0
Back to work...with a cold. ,0
WOW... another shocker Rain! ughhh .... Nasty migraine! ,0
 your only just following me!! Tut tut!! How's life?? We av neva met up since I've been bk to bpool   and ur leaving soon!,0
 I am so sorry to hear that T... ,0
Its monsoon in Kerala. Frequent blackouts ,0
Another loooonnnggg day ,0
Waah! Logged in this morning. Saw spam under our name   Changed my password.  ANNOYING.,0
"went 2 the chiro today for a consultation. did i spell that correctly? neway, looked forward to a free back cracking. didn't happen. boo ",0
so i had this crazy dream that my boss was going to fire me and when i got to work she told me i had been replaced and should go home.. ,0
My son turns 14 tomorrow. What he wants (XBox and aggressive skates) he's not getting. Any other ideas? ,0
is blown about her phone being out of comission. SLY you need to email her.... ,0
Ugh I hate mornings... ,0
 I bloody knew it. ,0
"Dump the Pump Day:  Green Line park N ride, Norwalk full @ 630AM. ",0
Forgot my badge in the car. Now I have to walk alll the way across the parking lot to my car ,0
Man can't believe we're gonna be laid off ,0
 aww no   chubby Ringos for the win though!,0
"*pouting and stomping my feet* KEKA, tell her to stop rainingor im a F her uuuup!!!!!      ",0
 no my other aunt in Vietnam. Mum's not holding up too well  thank you so much for your messages! *big hug*,0
tomangoes disco toniht...wow so tired tough  xD woo fellas :L,0
"job offer.  cambridge, IPAccess, full time.....makes life very  hard if I take that one ",0
It's gonna be a HOTT one here in COMO today ,0
I'm sad ...  Might have to take my doggy to the vet tonight!!! She is not doing to good :::sigh:::,0
 You just want to look after them all. Some people who haven't had kids and say they don't want them just don't understand ,0
Ooc gtg in about ten minutes... ,0
ughh packingg it up. time to leave va ,0
Sitting in a dentist chair getting two cavities filled  I am very unhappy,0
ang tagal ng request co ,0
is trying to find a full time job  x x,0
Feeling awful!!....I hate being sick.. ,0
 And they took out the &quot;That's my pie&quot; line ,0
" i need to go shopping....publix is always really busy wen i get off work, smh ",0
"it's raining, it's pouring ",0
Today is gonna be another loooonnggg day ,0
more rain ,0
Think I'm  bad luck. Four of the five Reds I met last summer are no longer Reds. ,0
Every curl I ever had in my life....was blown away by this monsoon outside... ,0
up jus missed out on some work bc i was sleepin ,0
muahahaha im still up ,0
nothing to do ,0
"Last dayyy , moving really really slow .  http://yfrog.com/0qjb2cj",0
No grandpa for sea world ,0
 They're playing at 7.30 my time I think. And Spain bbs are at 7.45. I'm going to miss both ,0
While typing my last tweet I got peanut butter all over my phone.......... And so it begins ,0
http://twitpic.com/7o403 - no chance of me wearing it now is there :/ ,0
 but i will be having internship!! ,0
 me tooo  is your finger okay?,0
"i'm sooo hungry.. i didn't eat my noodles, didn't like them. And the honey balls are gone  ... gahh.",0
No tattoos for me and lrnn yet ,0
needs Mom probs to ease up really soon...  http://plurk.com/p/11ws30,0
"Rain, rain, rain   I'm sad I wanted to get out to paint today. I'm happy and thinking about all the indoor projects to be done. Commisions",0
"found some bugs in the new iPhone 3Gs! actually, the OS 3.0  http://www.woot.com/Blog/ViewEntry.aspx?Id=8475",0
feels that she won't be able to go to school tomorrow  http://plurk.com/p/11ws3q,0
"i havent been on twitter for a while, turns out i had a viruis :p sad thing is i still cod have used the internet ",0
Listening Where do i go from you by Jon Secada! Suddenly mellow.. ,0
"don't know what I did to my back, but it kills ",0
Needs some coffee this morning...too bad I don't have any in the house ,0
Time to get ready for work. Ugh  its such a vicious cycle...,0
 you seem like your in a bad mood ,0
My Lennon Glass's broke (the ones in my picture  ),0
 oo right yea same just finished watching neighbours lol did you watch it??? n oo cool yea i've got physics gcse 2moz ,0
Boot Camp '09 is in the books... Absolutely the best ever! Miss the kids already ,0
Everyone follow  Cause she is my sis and the coolest parent in the world. I wish you was my momma ,0
 I don't know ,0
has been driving no its time for revision ooo wat a wonderful life cnt wait til 2mz ,0
feels sad for a friend.. it's all coming back to me.. sad.. ,0
 me either! now i'm off to work! ,0
am sad i want to go to skool   but am going to cheercamp,0
Who wants to be a prisoner in their own home?  ,0
" MS $10,000 is for Australians only ",0
At work... Way to early to do anything  and for some reason my berry didn't charge so its dying sad day,0
Owwy blood test  owwy head owwy IBM I'm tired ......,0
it's one of those days ,0
"Speaking of Picard, I just learned that this past Tuesday was Captain Picard Day. And I missed it. ",0
tomorrow will be a very loaded schedule! huhuhu... ,0
why does the radio fail so hard? my cig lighter broke in my car so i cant use my ipod transmitter ,0
  When do you plan on running another 'I want to go' competition? ,0
Today is off to a bad start. All the rain yesterday caused a &quot;boil water&quot; alert...and we're not allowed to use the coffee maker today. ,0
I think the rainy weather has sapped the will to live from me and more than one coworker today... ,0
rainy day?? ,0
this is freakin ridiculous! gov't workers move so fast! ,0
 No one beats kenneth taruc! Writing AND reading! HAHAHA. will be his classmate again tomorrow. LOL. I hate grammar. ,0
"Sprint I think doesn't have the Bold  I'm at sprint store now, nasty weather in NYC and heading 2 work, u r &quot;A-OK&quot;? Hope u r doin gr8 soon",0
Paranoid on music channels! I so want the last few days back  November is such a long way away lol,0
 I can't find your specific page for donations  can you post the direct link?,0
my tweetdeck is being unreasonable ,0
not real happy right now. AC went out on a day that the heat index will be over 100 degrees F... Repairman due sometime this afternoon ,0
"   ferry leaves for europe tuesday evening so cant make LNDUG, gutted ",0
Last night at camp  i will miss it lol,0
I was planning to go to an outdoor camping festival this weekend that I am not working. It's suppose to rain all weekend ,0
14:21 and I've just woke up  I hate that !! But ifs all with it for that great oasis show last night.,0
http://twitpic.com/7pgce - they just look dead or dying?? we only had them 3 weeks lol ,0
thinking a little too much right before bed... ,0
It's to early for my tummy to hurt ,0
" you forgot Taylor, he doesn't have profile here. ",0
Using tweetdeck right now...must admit it's pretty nice. Awww TwitterFon ,0
in mac room wishing i had a computer at home to chat and work ,0
"the  teletubbies are scary  Tipi Tales and other guys! Oh my gosh! check in on y.tube, if you dare! lol ..and kids, they love them! wtf?",0
This's might be my last tweet. I'm grounded... Oh am gon miss reading everybodys' tweet. I knw I'm dissapointing to someone. I'm so sorry ,0
" damn, really thought I stood a chance with the fork one. ",0
I really wish I had thought of Bing Cashback before I bought all the HTPC equipment ,0
 never got anything from that band that didn't turn up! ,0
" He is so cute,  but I feel really sorry for him ",0
" Sadly, if I remember the weathermap for today correctly, you guys are gonna get hammered again ",0
"Playing around with the Swagometer, Works VPN software is not 64 bit friendly.  Ho hum, non billable time sucks ",0
" Hmm, not available in my country though  What's the title?",0
Ugh! The wind obliterated my New England Asters! Sounds like a monster breathing outside. ,0
I hate the rain when im workin and have to walk up and down in at my lunch breah ,0
 i will have to pass on this one  sorry! thx 4 the invite tho ,0
"another sunny day, another studying day ",0
rain rain go away come again another dayy lil taiitaii wants to playy rain rain go away ,0
14:21 and I've just woke up  I hate that !! But ifs all with it for that great oasis show last night. http://tinyurl.com/mrkz4f,0
"is physically exhausted, but must finish the paintin ",0
  is anyone good at saying the right thing to girls?,0
" my feelings exactly. plus, it's raining. ",0
 Google Gears actually didnt solve the problem ,0
sunburn itch sucks~~~Other than that LDE ROAD TRIP TOMORROW!!!! I'm so STOKED!!! Wish Jimmy and Sarah could join!!! ,0
home. didn't enjoy the movie. actor's acting sucks! ,0
" I wish I knew some spells to help with this packing shit  Crappo, packo!!!",0
  argghh ca craint ca! damned ,0
damn... just got my kids back Tues from one Grandma now they are leaving for a month for the other Grandma's house ,0
 pffff wish I didnt have to do it ,0
Got a few things off my chest I feel a lot better! I hope she isn't mad ,0
 nbcb now I Ã¥?ÂÃ©ÂÂ ,0
 i wish i could call the number! but i live in Holland ,0
Forgot I had a dentist appointment at 8.  Now I am 25 minutes late.,0
 You're so mean ,0
I wonder if anyone will  me - I doubt it ,0
" AH!! I hope your brother is ok, Ankie. ",0
 I hear you - I turned down a Red Sox v. Yankees ticket last week  glad you came out for bday fun,0
Gettin ready for work.... Boo  &lt;MaNOnDaMooN&gt;,0
 aaah I loved Matilda too! I always watch it if I catch it on TV. The cake scene makes me feel ill  I love Miss Honey!,0
This rain = yuck class and I'm in pain ,0
Ah! The BIGGEST spider just fell into my jonas brothers backpack!  ohh gee,0
 Can you send the nice weather here please? Still wondering when we are going to get some summer weather   Thats New England,0
Having an eye allergy from my new Lancome mascara.  Gotta rest in and use eye drops. Sigh. TV and comp screens hurt my eyes too.,0
** Had the worst nightmare ever  can't sleep.,0
"Waiting anxiously on High Court next week, feeling a bit depressed about fees ",0
http://twitpic.com/7pggb - this one takes the mick ,0
Darn. Had a heavy workout today  . Too tired.,0
Rain again?! ,0
 Morning... you must have forgot about me .. Here comes the rain again ,0
Can't find the mahjong paper ,0
" Girl, I was, but ended up not going.    Too much going on with work and then my DH's back.  Beach vacay next Sat though!",0
" I know! I've been feeling like it's Friday all day, not fun! ",0
"says it's 9:25, but im not yet sleeping...  http://plurk.com/p/11wtdi",0
My phone feels naked without Brooklyn ,0
Feel bad a kid in our region died the other day.... ,0
Hello one &amp; all! No sunshine today for us  It's supposed to be in the  60's today with a chance of rain! Will summer ever come?,0
" I want to stay up and code, but I have to go to bed  This whole 9-5 thing sucks",0
omg I'm so sad...a stone fell out of my diors and I called for a replacement stone but they don't have any more ,0
" I wish I could watch wipeout, but Lance's parents watch some haunted tv show on wedns. I love wipeout ",0
"SO, i slept like s#!t last night which makes me see today being a L-O-N-G day  hopefully i'll be able to get a nap in somewhere, doubtful",0
totally didn't sleep last night and thar makes me sad. mark farina may not be an option tonight. only bed. ,0
 I really wish we were coming! ,0
"  this grad school business IS old! lol i much rather be with the YALL,and yes ima be on lock down this weekend too ",0
freezing in lecture ,0
No shipping email yet ,0
have to go 2 the docters  but at least i can read Night World while im waiting!!!!!!!!! &lt;3,0
 yes i now mhhhhhhhhhh          i    will  tooooooo,0
Looks like I might lose my car ,0
" Same as yours  No Classes tomorrow? Huhuhu. While us, we do. ",0
"Ooops, Taycob is so off my radar that I forgot him    you forgot Taylor, he doesn't have profile here. ",0
 sorry you don't feel well either ,0
4 days of Vancouver weather in Toronto ,0
Mornington! Dis rain got me ready to stay in bed ,0
It hurts to swallow.... ,0
Hit a low... ,0
I don't remember the last time I was this sick ,0
head throbbing stupid heavy weather  ROTF tomorrow yay!,0
It's a 2:2 ,0
"mmm pancakes.  W/ peanut butter + syrup.  Hate making pancakes, but this shake jar thing, just add h2o - so simple!  Problem:  want more ",0
Anyone tried Excellent Analytics and succeeded in getting data into an excel sheet? My sheet stays empty after a performing a query  ,0
Rise and shine fellow twitterers! It's soooo early  Im not feeling so hot today....,0
 still having issues downloading from the Live MP. Getting 'can't download this item'. In the UK if that makes any odds. ,0
 http://twitpic.com/7pa8w - I wish I were there ,0
" Same as yours  No Classes tomorrow? Huhuhu. While us, we do have. ",0
  hello MULDER we missed you ) well the scores are not that brilliant.. after all no loss for the BB but Red Stars lost ,0
@ work :s ,0
 then don't nominate me ,0
just have to make it till 12 then im freeee!!!!...for 9 days..then class again..  see my two loves tomorrow!! woo hoo!!!,0
last day of my high school life ,0
 Same here! I just hate it when people starts to ask question. ,0
The sun is back out and still people moan  l give up...,0
 haha i know it sounds weird!! ugh its 9:24. my dad woke me up for some strange reason. we have all day! im so tired!!!! ,0
is back home after passing time at office!! My office su**s ,0
 sounds like your having a bad day alrady ,0
 It's okay for some ,0
oh man what a gloomy day out and nothing to do ,0
just ate too many Haribos (Haribae?) and now feel sick ,0
 So glad you're putting the show up on dz.com because I had some trouble w/ the winamp DL and couldn't hear it ,0
I have a horse compitition on sunday. It's suppopsed to rain ,0
 Then Ur Gonna Kill My Baby  Smh,0
 This validates that you were mistaken in buying music from them in the first place. I did too.  Will you buy from Amazon?,0
 Warum? ,0
the sun didn't show up... ,0
"who leaves the orange juice open and puts in back in the fridge? i shook it and since it was open, im now covered in orange juice...  ugh",0
"and once again the 5-day forecast is all clouds, no sun. ",0
Disappointed with the EU Playstation Store update today  looks like I'll have to play some Killzone 2 instead. Single player today I think,0
what a gloomy day out ,0
is sooo tired and super duper cranky!! ,0
 not with this rainy jersey weather ,0
Is twitter broken again? The API returns (very) stale data ,0
 730 oh i hope it so ;) but first i must find the right boy  that's heavy...,0
"I'm working on 1 question. Fucking flat interest shiz. Wht should I do with it, I'm clueless ",0
 I wish     do you leave tomorrow?,0
uugh jam segini Manjabal udah tutup???how come?? Pdhl pingin banget tahu goreng &amp; jambal rotinya   http://myloc.me/4hvR,0
  RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells. ,0
" Nope, just couldn't swing it this year.  Now where can I get a carboard Sarah made?",0
had an amazing night last night but has some difficult decisions to make ,0
waah! i don't wanna think about it. it gives me headache. ,0
" Me too, but I drove by the HighPoint corporate office a few times and it kind of ruins the effect. ",0
Rain Rain go away....I hope it doesn't rain during Orientation ,0
pesky knee injury returned last night while doing the Newburn River Run (6.5 miles) happened 3 miles in.. last 3.5 was a drag ,0
I hate her ,0
 So sorry ,0
 so I jinxed myself n my shit doesn't update. It crashed the wireless so I Gotta try again sunday  whack!,0
no cream tea  bad times! Did have a yummy mozzarella and chorizo baguette tho!,0
 yea and she has twins ,0
working... damn  ,0
3 hours left  Today has gone majorly slow. I am not lovin' it!,0
Preparing myself for the long day ahead of me. Working a 12 hour shift at the clinic today. Yea... ,0
 seriously dude.... i just spend the last 4 hours trying to fix a bug!! SOOO Delayed now ,0
" we must've had a baaaad batch of poster putty, really bums me out. looks nasty ",0
 he should have done it in london ,0
 wait..heard what? im confused ,0
" nooo gin gives me the WORST hangovers! i'm supposed to be packing, but it makes me too sad... ",0
 what you've been doing all day? im on holiday yet im bored ,0
"Today seemed like a great day, until I got a chain email that warned if I deleted it I could die  Pls don't send me those (via )",0
 - I refresh=1 more follower=1 sec.=272453=it'd take more than 3 days to get a screenshot of 500000=Won't see bikini-man ,0
Enjoying another day of Rain ,0
php4 dead? Hell no! I'm heavily supporting it.  -sucks,0
Just lost in trouble ,0
 i can't breathe. It's sooooo hot in my room and allergies aren't helping ,0
I should have gone out drinking with the boy last night ,0
"last day of school is finally here!  my baby is moving on from kindergarten,  ",0
 Tethering can't be enabled on 2G iPhones no matter how your  is configured. ,0
Why is it that the one thing I am allergic to outside has the highest pollencast rating for the day? I've been sneezing up a storm! grass ,0
Sooo tired. Definitely not wanting to run errands today. ,0
 I know:O ,0
Back at work 2day! ,0
Waking up! Feeling sick ,0
Just saw a dead kitty in the road ,0
just backed my car into a cement pole....not a good day. ,0
At work since 5 again ,0
breakfast was good.  back to bed for a while before the drive home.  ,0
10 year old bsd-based firewall died. rest in peace you little devil  now to figure out how to replace it asap...,0
"Really hope there's something decent on TV tonight, as I have just realised I'll be PC-less and hence no TweetDeck for me ",0
Good morning! I have class today ,0
What the hell happened to all my tsl on my ipod  i only have a few songs,0
" Afraid not, sowwy ",0
fucking hell  http://bit.ly/x2AkK that made me feel physically sick ,0
Installing 8 updates on my Mac so I can't use it for like an hour  guess I should revise...,0
"totally should have worn my adorable rain boots today, at least to get here...especially since I've only worn them once ",0
I'm pumped for the clarence homecoming tonight.. after i clean my grandmas house ,0
 I don't know about that... I only won 1 out of 3 sets last night ,0
Just back from Sainburys and practice drive...........then hurt my knee after getting out of the car!!!   ,0
"Bored, Home From School Cos ii Finished My English Exam (N) Didnt Go Too Good ",0
taking jacob to school then to pick up clarke's cake!!! it is way to early ,0
 I still can't find the damn bug. ,0
 that sounds very annoying ,0
"and still 71 days til Finland...   but tomorrow I will go out with my best friend, should do this more often ",0
 An evil monkey would be good. but im sticking to wanting an ET for my cupboard! How crap is the weather today?!  xx,0
why is work internet so slow! ,0
waah. soo tired  just got home. wew!,0
"has been up since 5:30 for work, off to take a midterm, class til 4:30 then work til 10 ",0
" Oh, come on Mike...don't be a brat! I didn't mean it anyways. ",0
 Not really. ,0
Back in office talking about .  Being made to go   No info on the site - bun it http://www.birminghamcarnival.co.uk/,0
 I don't get patted on the head for being a PA  I'm obviously a useless one!,0
 I have a feeling I'm not getting mine on the 19th. I still haven't gotten shipment notification or anything. ,0
My thought are wondering n I'm feeling down! *Can Anyone Cheer Me Up?* ,0
"  Well we have to print it first!!  Files off to printer, but they wont be shipping out until July 1st    But thanks!",0
 I was under mine too. You ain't respond to my direct message ,0
Ugh. SCSI card issues  All new hardware except that.. and i guess that was the issue all along. The developer is involved. will be ok soon,0
" that is logical, bet they enjoy it too!! Too many good horses messed up from being broken too early. Minds and bodies. ",0
"Another RAINY day...I am going out of my mind, this is so depressing. ",0
woo thunderstorm!  but i need to get to Wells Library RIGHT NOW ,0
Anyone else in FL with an iPhone having issues getting a signal or connecting to 3G? I haven't had 3G all morning ,0
 could our summer weather get any worse?????  I think not   ...  I want to tan!!!,0
  I WENT GREEN TOLD U ABOUT AND U DIDNT RESPOND ,0
PLEASE VOTE!  http://tweeterwall.mallplace.com/tw/chile/ms-twitter,0
 5 million :O i never had more the 400k  im a poor spy,0
Can't wait to get my new 32gb iPhone!  Still not showing as shipped...   My company is now officially building iPhone Apps!,0
will miss like crazy XIAO BENG BENG ,0
Angel and Allison need to come live with me. ,0
 eww right enough the weather.. ici is otherside of town so by the time i get up and stuff i'd have to make tracks  hate ici!,0
Its rainin....on vaca....booooo ,0
 the new site is extremely slow right now. any problems? i use myvidoop and logged in fine but very slow. can't use like this ,0
" re: rain in philly. Yes, me &amp; ~1800 parents of Pennsbury High School graduates. We're supposed 2 have an outdoor ceremony 2night ",0
 am not allowed a motorbike ,0
please keep everything crossed-results day approaches ,0
 of work? I haz 91mins left! Most of those in a team meeting though ,0
 i hope so! Not very smart already  I don't feel as smart as I used to be. HAHA.,0
 WTFX Is a stress fracture? That sounds hurty too ,0
"BIG storm last night, appears to be affecting AT&amp;T internet/3G connection.    Good thing I have this full-time job keeping me busy. ;-)",0
 tks for the style that seems to work OK but this is far too complicated. ,0
"cloudy in spain, bring back the sun ",0
I'm going to rush around Dundrum to find outfits for tomorrow! NightMARE ,0
my baby is in surgery right now... I hated having to watch him leave me... It kills me everytime ,0
 ydwbim though ;) aye fine! jus sleeeeeeepy  driving half8-half9 tonight aswell!!! you okay? ,0
yucky and rainy out - plus it feels like friday ,0
I hate snapping at my mom ,0
struggling with  on ....strange things happen with context menus on drag&amp;drop ,0
 Thanks Claudia- Yoga is actually postponed until Saturday because they had a full class and made me change my group ,0
"Don't text me, it makes me miss you. ",0
Going back to sleep ,0
" book. They didn't have a new book when I went to Camden, NJ earlier this month. ",0
 so you'll probably have to re-register!! I was putting in some cool apps and it messed up the forum! ,0
I think he's going to lose the bet. ,0
http://twitpic.com/7pgrn - this coffee is not good ,0
" Have you left SA? Damn man, we at The Times wanted to interview you  you'll have to come back so. Keep up the good work man",0
PM  (Nicole Moser) said: Going back to bed....It's yucky outside.....    http://PaidModels.com/11732,0
 sory no clue ,0
Rational Development Tool Suite comes on top?  Hrmm...that seems strange - http://bit.ly/nU7wb...need to register ,0
is revising. And gonna go fetch little sis in a bit. Come on Summer  BBQ on the park on the 27th hopefully  xx,0
Bored. How come nothing good is ever on tv?? ,0
 I was just about to post the exact same thing.  It seems there is such a thing as too much cheese on toast ,0
school email needs to be faster. ,0
Just had a stunning homemade bolognese in a pub. Feeling full now. Got shouted at by Rach for looking at a hot waitress in a mini skirt ,0
 I'm excited about the U.S. Open too!  But I don't have cable  so at least I'll get to see some of the finals.,0
wonders why it has to rain all the time. Did I mention that I work in a restaurant? ,0
Who &quot;develops&quot; an allergy to cinnamon!!!!  No more for me  sad sad day,0
"Working with Joe Shrank. At 239, Lancaster, PA. Electricity just turned off ",0
 And also not-accessible with JavaScript off. ,0
" of course ;) short while at screen ok, all day I can't do ",0
"my head is so empty right now, but i need an idea for my art project  and tomorrow i've to hand it in :S",0
http://twitpic.com/7pgs9 - HEYYYY WAts uP w/my screen evry time i refresh its showing this number  i think its cuz all of us r checkin ...,0
Phone not working ,0
Missing my Partner in Crime. ,0
"damn it, i'm feeling so tired today! i don't know why! ",0
Not at school today- ill  no one is online and i am sooo bored. x,0
kids should not be allowed to wake up until at least 9am. too bad they think 7:30am is a good time to get up ,0
is sittin' in class puttin' bandaids on her hands.  ,0
dang that ortho....my teeth are gonna kill me in approximately 45 minutes ,0
"Ngyay, exam na sa Finance next week.  I'm too old for this. http://plurk.com/p/11wvcn",0
"I'm sorry I should call them; Mum, Dad and Jeremy   Even though I love them all, its saddening.",0
"FUCK LOVE, FUCK LIFE ",0
 Bummer ,0
Nephew broke his wrist yesterday while on a snowboard on a trampoline.   This limits Midsummer fun and activities.,0
I was going to ride a segway today. Stupid rain ruined my plans! ,0
I am now suffering from homeworksssss. GAAAAD! ,0
 but everyone and their mom has that ,0
 U must be a bot.... that's a shame ,0
2 hour car drive to Apopka with my parents. I miss my brother.  Glad I get to see him today.,0
